Title: Bunker Lifting List;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Filters:;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Port is in the list P001,P003,P002,P004;;;;;;;;;;;;;;;;;;
Fuel Type is in the list LSF;;;;;;;;;;;;;;;;;;
Delivery Date is in range (01.01.2020 00:00 - 31.01.2025 00:00);;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Purchase Status;Requirement ID;Vessel;Voyage No.;Port;Ordered Qty;Fuel Type;Delivery Date;Payment Due Date;Barge Name;Claims;Invoice Price;Invoice No.;Vendor;Supplier;Invoiced Qty;Claim Details;Order Price;Purchase Comments
Invoiced;9111;V054;VOY047;P003;1 050,00;LSF;05.07.2023;04.08.2023;B099;;526,25;INV00613;VEND004;SUP003;1 050,63;;526,25;
Invoiced;9999;V054;VOY062;P003;999,90;LSF;17.08.2024;16.09.2024;B101;;546,00;INV00644;VEND004;SUP003;999,98;;546,00;IR - sent ops 22.08. and 03.09.
Lifted;9482;V054;VOY051;P002;900,50;LSF;29.12.2023;29.12.2023;;;553,00;INV00671;VEND005;SUP004;450,50;;553,00;
Invoiced;7358;V054;VOY024;P004;199,00;LSF;08.10.2021;08.10.2021;B204;;565,00;INV001315;VEND032;SUP007;199,07;;565,00;
Invoiced;6221;V054;VOY012;P003;1 049,50;LSF;17.08.2020;16.09.2020;B051;;323,25;INV00145;VEND008;SUP009;1 049,54;;323,25;
Invoiced;6500;V054;VOY014;P003;1 300,00;LSF;05.12.2020;04.01.2021;B211;;367,00;INV00171;VEND008;SUP009;1 250,45;;367,00;
Invoiced;6841;V054;VOY022;P003;949,20;LSF;11.03.2021;10.04.2021;B051;;507,50;INV00189;VEND008;SUP009;949,21;;507,50;
Lifted;9611;V054;VOY058;P003;999,30;LSF;21.02.2024;22.03.2024;B059;;589,50;INV00331;VEND008;SUP009;999,21;;589,50;
Lifted;9796;V054;VOY060;P003;1 079,00;LSF;21.05.2024;20.06.2024;B208;;568,75;INV00349;VEND008;SUP009;1 079,00;;568,75;
Invoiced;6036;V054;VOY010;P004;1 149,20;LSF;05.06.2020;05.06.2020;B078;;285,99;INV00740;VEND010;SUP012;1 149,26;;285,99;
Invoiced;6121;V054;VOY011;P004;748,40;LSF;07.07.2020;07.07.2020;B078;;299,94;INV00752;VEND010;SUP012;748,47;;299,94;
Invoiced;7038;V054;VOY023;P004;1 097,65;LSF;28.06.2021;28.06.2021;B049;;530,35;INV00848;VEND010;SUP012;1 097,65;;530,35;
Invoiced;8336;V054;VOY036;P002;730,60;LSF;27.07.2022;26.08.2022;B132;;809,00;INV00450;VEND021;SUP024;730,65;;809,00;
Invoiced;8647;V054;VOY038;P002;1 086,02;LSF;05.01.2023;04.02.2023;B107;;550,00;INV00543;VEND037;SUP040;1 099,40;;550,00;Short 13,98mt VLSFO. LSGO 4,3mt MORE than BDN
Invoiced;9171;V054;VOY048;P002;170,00;LSF;29.07.2023;28.08.2023;B107;;545,00;INV00565;VEND037;SUP040;169,99;;545,00;Al+Si at 70
Invoiced;7852;V054;VOY034;P002;1 051,90;LSF;02.03.2022;02.03.2022;B107;;697,00;INV0064;VEND041;SUP040;1 051,88;;697,00;
Invoiced;8942;V054;VOY047;P002;400,00;LSF;20.05.2023;19.06.2023;B031;;524,00;INV001300;VEND040;SUP043;400,44;;524,00;
Invoiced;8303;V055;VOY037;P003;1 180,96;LSF;09.07.2022;08.08.2022;B142;;880,00;INV00587;VEND004;SUP003;1 180,96;;880,00;
Invoiced;8629;V055;VOY040;P003;1 070,64;LSF;04.12.2022;03.01.2023;B020;;558,00;INV00596;VEND004;SUP003;1 070,64;;558,00;
Invoiced;9332;V055;VOY050;P003;1 003,70;LSF;06.11.2023;06.12.2023;B101;;582,50;INV00631;VEND004;SUP003;1 003,79;;582,50;
Invoiced;10051;V055;VOY062;P003;1 036,70;LSF;07.09.2024;07.10.2024;B099;Shortage;493,75;INV00647;VEND004;SUP003;1 049,68;Claim short delivery of 13mt - supplier does not agree...;600,00;"07..09: Short lifted by 13mt
29.08.: 1050mt based on Density 0.9600"
Invoiced;6941;V055;VOY022;P003;999,42;LSF;10.04.2021;10.05.2021;B051;;462,75;INV00195;VEND008;SUP009;999,42;;462,75;
Invoiced;7148;V055;VOY024;P003;750,05;LSF;22.06.2021;22.07.2021;B211;;525,25;INV00213;VEND008;SUP009;750,05;;525,25;
Invoiced;7438;V055;VOY026;P003;1 099,20;LSF;25.09.2021;25.10.2021;B051;;545,25;INV00231;VEND008;SUP009;1 099,17;;545,25;
Invoiced;8005;V055;VOY035;P003;1 050,67;LSF;04.04.2022;04.05.2022;B211;;842,50;INV00271;VEND008;SUP009;1 050,67;;842,50;
Invoiced;9617;V055;VOY058;P003;699,40;LSF;21.02.2024;22.03.2024;B059;;589,50;INV00332;VEND008;SUP009;699,41;;589,50;
Invoiced;5851;V055;VOY008;P004;1 198,89;LSF;22.03.2020;22.03.2020;B082;;291,58;INV00722;VEND010;SUP012;1 198,89;;291,58;
Invoiced;6063;V055;VOY010;P004;1 199,70;LSF;14.06.2020;14.06.2020;B081;;309,76;INV00742;VEND010;SUP012;1 199,74;;309,76;
Invoiced;6799;V055;VOY021;P004;999,97;LSF;20.02.2021;20.02.2021;B082;;497,01;INV00811;VEND010;SUP012;999,97;;497,01;
Invoiced;8721;V055;VOY040;P004;598,80;LSF;04.01.2023;04.01.2023;B082;;596,96;INV00950;VEND010;SUP012;598,78;;596,96;
Invoiced;7722;V055;VOY028;P003;1 083,30;LSF;21.12.2021;21.12.2021;B015;;536,00;INV0083;VEND018;SUP022;1 086,21;;536,00;VLSFO diff 2,913. No LOP, negative attitude by CHE
Invoiced;9957;V055;VOY061;P002;300,30;LSF;26.07.2024;25.08.2024;B113;;595,00;INV00398;VEND021;SUP024;300,26;;595,00;"Very slowbunkering.
Barge arrived ca.0600 and cast off ca.18:30"
Invoiced;9228;V055;VOY049;P002;200,00;LSF;20.09.2023;20.10.2023;B113;;635,00;INV00479;VEND021;SUP024;200,03;;635,00;Issue w/del of LSGO, 2 barges, Nustar split cost 50/50 of Term fee
Invoiced;9681;V055;VOY059;P002;550,00;LSF;02.04.2024;02.05.2024;B043;;643,00;INV008;VEND031;SUP033;550,00;;643,00;OFF SPEC VLSFO. Shell declined. De-bunkered & re-bunkered in Balboa 10-11 April
Invoiced;8861;V055;VOY047;P002;897,62;LSF;28.03.2023;27.04.2023;B044;;605,00;INV00552;VEND037;SUP040;897,65;;605,00;VLSFO del problem, blocked pipeline on V055. 123,3mt +774,33. 2 BDN, but fm same shore tank. Extra cost for Owners' acct
Invoiced;8521;V055;VOY039;P002;499,70;LSF;29.10.2022;28.11.2022;B065;;629,00;INV001276;VEND040;SUP043;499,68;;629,00;"Supplier didnt give MSDS or Bunker request before bunkering.
However, MSDS was provided before bunkering started.
From Veslink form:
""Supplier did not accept our sample when offered to them.
Non of their papers was stamped.
Please note that we found the smell of bunker to be strange and not what we are used to. Smells like dead fish or similar"""
Invoiced;9064;V056;VOY050;P003;1 000,30;LSF;01.07.2023;31.07.2023;B099;;533,25;INV00612;VEND004;SUP003;1 000,29;;533,25;
Invoiced;9322;V056;VOY052;P003;600,50;LSF;30.09.2023;30.10.2023;B088;;607,75;INV00625;VEND004;SUP003;600,78;;607,75;
Invoiced;7650;V056;VOY025;P004;698,13;LSF;12.12.2021;11.01.2022;B181;;606,30;INV001135;VEND007;SUP008;698,13;;606,32;
Invoiced;5711;V056;VOY001;P003;850,60;LSF;16.01.2020;15.02.2020;B051;;541,50;INV00106;VEND008;SUP009;850,64;;541,50;
Invoiced;5920;V056;VOY010;P003;899,80;LSF;24.04.2020;24.05.2020;B051;;165,00;INV00122;VEND008;SUP009;899,82;;165,00;
Invoiced;6161;V056;VOY012;P003;1 049,40;LSF;30.07.2020;29.08.2020;B051;;304,50;INV00141;VEND008;SUP009;1 049,44;;304,50;
Invoiced;6418;V056;VOY014;P003;599,80;LSF;24.10.2020;23.11.2020;B149;;319,75;INV00159;VEND008;SUP009;599,82;;319,75;
Invoiced;6795;V056;VOY021;P003;999,50;LSF;17.02.2021;19.03.2021;B051;;477,75;INV00183;VEND008;SUP009;999,56;;477,75;Cancelled in Flushing, then in Stade since vsl too deep for bunker area Twielenfleth-Roads. Agent COE HAHN Agency GmbH
Invoiced;8086;V056;VOY034;P003;1 049,00;LSF;16.04.2022;16.05.2022;B149;;819,25;INV00273;VEND008;SUP009;1 048,98;;819,25;
Invoiced;8689;V056;VOY046;P003;1 100,00;LSF;09.01.2023;08.02.2023;B140;;532,50;INV00307;VEND008;SUP009;1 099,26;;532,50;
Invoiced;8875;V056;VOY048;P003;700,74;LSF;03.04.2023;03.05.2023;B210;;585,50;INV00321;VEND008;SUP009;699,65;;585,50;
Lifted;9423;V056;VOY054;P003;1 003,80;LSF;07.01.2024;06.02.2024;B032;;558,50;INV00326;VEND008;SUP009;1 003,84;;558,50;Exxon credit $35403 for delay/shifting/lay by berth
Lifted;9833;V056;VOY059;P003;450,30;LSF;26.05.2024;25.06.2024;B140;;555,00;INV00350;VEND008;SUP009;449,82;;555,00;
Lifted;10330;V056;VOY064;P003;300,00;LSF;04.01.2025;03.02.2025;B059;;546,50;INV00372;VEND008;SUP009;299,62;;518,75;
Invoiced;8610;V056;VOY038;P002;449,80;LSF;03.12.2022;03.12.2022;B108;;565,00;INV001347;VEND009;SUP010;449,80;;565,00;
Invoiced;6894;V056;VOY021;P004;898,40;LSF;20.03.2021;20.03.2021;B082;;511,99;INV00822;VEND010;SUP012;898,36;;511,99;
Invoiced;7491;V056;VOY024;P004;999,10;LSF;25.09.2021;25.09.2021;B049;;553,61;INV00876;VEND010;SUP012;999,12;;553,61;
Invoiced;7828;V056;VOY034;P004;698,57;LSF;24.02.2022;24.02.2022;B081;;714,00;INV00893;VEND010;SUP012;698,57;;714,00;
Invoiced;8308;V056;VOY036;P004;499,70;LSF;29.07.2022;29.07.2022;B082;;1 133,00;INV00916;VEND010;SUP012;499,66;;1 133,00;
Invoiced;9254;V056;VOY052;P003;350,00;LSF;05.10.2023;05.10.2023;B016;;831,00;INV001324;VEND032;SUP013;352,18;;831,00;Test of Biofuel B30. NO BQS
Lifted;10003;V056;VOY061;P003;0,00;LSF;16.08.2024;16.08.2024;B150;;;INV00100;VEND018;SUP022;;;0,00;IR - approved
Invoiced;7118;V056;VOY023;P002;900,00;LSF;11.06.2021;11.07.2021;B135;;507,00;INV00421;VEND021;SUP024;900,07;;507,00;
Invoiced;8231;V056;VOY035;P004;694,70;LSF;10.06.2022;10.06.2022;B120;;905,00;INV0088;VEND035;SUP038;694,67;;905,00;
Invoiced;9320;V057;VOY049;P003;899,70;LSF;30.09.2023;30.10.2023;B088;;607,75;INV00626;VEND004;SUP003;899,68;;607,75;
Invoiced;10052;V057;VOY060;P003;499,48;LSF;31.08.2024;30.09.2024;B099;;550,50;INV00646;VEND004;SUP003;499,48;;545,50;19.12 Vsl reporting big problems with fuel pumps. Hv to stop at Honolulu enroute Ulsan. Might be the other BP parcel on voy 04
Invoiced;10098;V057;VOY061;P003;700,40;LSF;27.09.2024;27.10.2024;B099;;518,00;INV00650;VEND004;SUP003;700,45;;518,00;19.12 Vsl reporting big problems with fuel pumps. Hv to stop at Honolulu enroute Ulsan. Might be the other BP parcel on voy 03
Invoiced;6542;V057;VOY012;P003;750,19;LSF;29.11.2020;29.12.2020;B211;;358,75;INV00169;VEND008;SUP009;750,19;;358,75;
Invoiced;7063;V057;VOY022;P003;1 099,22;LSF;21.05.2021;20.06.2021;B051;;474,00;INV00203;VEND008;SUP009;1 099,22;;474,00;
Invoiced;8208;V057;VOY035;P003;779,80;LSF;26.05.2022;25.06.2022;B051;;836,00;INV00281;VEND008;SUP009;779,77;;836,00;
Invoiced;8456;V057;VOY037;P003;750,10;LSF;22.09.2022;22.10.2022;B211;;645,00;INV00302;VEND008;SUP009;750,10;;645,00;
Invoiced;8839;V057;VOY047;P003;798,92;LSF;17.03.2023;16.04.2023;B210;;522,00;INV00317;VEND008;SUP009;798,00;;522,00;
Lifted;9151;V057;VOY049;P004;798,00;LSF;16.08.2023;16.08.2023;B057;;646,31;INV001001;VEND010;SUP012;798,00;;646,31;
Invoiced;9610;V057;VOY058;P004;1 098,40;LSF;19.02.2024;19.02.2024;B078;;605,74;INV001048;VEND010;SUP012;1 098,39;;605,74;
Invoiced;9932;V057;VOY060;P004;1 097,75;LSF;08.07.2024;08.07.2024;B057;;633,82;INV001084;VEND010;SUP012;1 097,75;;633,82;
Invoiced;6385;V057;VOY012;P004;999,00;LSF;18.10.2020;18.10.2020;B057;;334,18;INV00782;VEND010;SUP012;999,00;;334,18;
Invoiced;6845;V057;VOY021;P004;619,33;LSF;21.03.2021;21.03.2021;B081;;505,13;INV00799;VEND010;SUP012;619,33;;505,13;
Invoiced;6597;V057;VOY013;P004;1 099,59;LSF;19.01.2021;19.01.2021;B082;;411,56;INV00804;VEND010;SUP012;1 099,60;;411,56;
Invoiced;7218;V057;VOY022;P004;649,67;LSF;12.07.2021;12.07.2021;B081;;548,54;INV00854;VEND010;SUP012;649,67;;548,54;
Invoiced;7978;V057;VOY034;P004;1 098,14;LSF;02.04.2022;02.04.2022;B078;;940,00;INV00901;VEND010;SUP012;1 098,14;;940,00;
Invoiced;8562;V057;VOY038;P004;798,90;LSF;28.11.2022;28.11.2022;B081;;635,25;INV00944;VEND010;SUP012;798,96;;635,25;
Invoiced;8719;V057;VOY046;P001;799,80;LSF;13.01.2023;12.02.2023;B098;;613,00;INV00410;VEND014;SUP018;799,79;;613,00;
Invoiced;8978;V057;VOY048;P002;600,74;LSF;09.05.2023;08.06.2023;B034;;536,00;INV00470;VEND021;SUP024;600,74;;536,00;
Invoiced;9736;V057;VOY058;P002;1 033,30;LSF;11.04.2024;11.05.2024;B157;;654,00;INV009;VEND031;SUP033;1 033,30;;654,00;
Invoiced;9480;V057;VOY051;P001;685,42;LSF;15.12.2023;14.01.2024;B122;;661,00;INV001296;VEND039;SUP042;685,42;;661,00;
Invoiced;7586;V057;VOY024;P002;900,21;LSF;30.10.2021;29.11.2021;B041;;596,00;INV001251;VEND040;SUP043;900,21;;596,00;
Invoiced;8962;V058;VOY049;P003;845,30;LSF;08.05.2023;07.06.2023;B099;;507,75;INV00606;VEND004;SUP003;845,29;;507,75;
Invoiced;9918;V058;VOY060;P003;1 104,07;LSF;10.07.2024;09.08.2024;B099;;579,75;INV00638;VEND004;SUP003;1 104,07;;579,75;
Invoiced;5808;V058;VOY002;P003;799,90;LSF;06.03.2020;05.04.2020;B211;;372,25;INV00113;VEND008;SUP009;799,90;;372,25;NO BUNKER QTTY SURVEY
Invoiced;6189;V058;VOY010;P003;700,00;LSF;27.07.2020;26.08.2020;B051;;317,25;INV00139;VEND008;SUP009;700,08;;317,25;
Invoiced;6675;V058;VOY021;P003;949,68;LSF;22.01.2021;21.02.2021;B211;;419,25;INV00178;VEND008;SUP009;949,68;;419,25;
Invoiced;6968;V058;VOY023;P003;886,50;LSF;22.04.2021;22.05.2021;B051;;474,00;INV00197;VEND008;SUP009;899,34;;474,00;Short lift 12,83mt, but vsl 'found' 24,1mt on 1st May
Invoiced;7221;V058;VOY025;P003;1 099,70;LSF;24.07.2021;23.08.2021;B051;;522,00;INV00221;VEND008;SUP009;1 099,65;;522,00;
Invoiced;7526;V058;VOY027;P003;1 100,00;LSF;30.10.2021;29.11.2021;B211;;583,25;INV00239;VEND008;SUP009;1 099,80;;583,25;Supply delayed due to Covid onboard
Invoiced;7862;V058;VOY034;P003;1 050,60;LSF;28.01.2022;27.02.2022;B211;;656,00;INV00251;VEND008;SUP009;1 050,60;;656,00;
Invoiced;8080;V058;VOY035;P003;1 250,00;LSF;22.04.2022;22.05.2022;B211;;790,25;INV00275;VEND008;SUP009;1 249,80;;790,25;
Invoiced;8792;V058;VOY047;P003;1 079,20;LSF;21.02.2023;23.03.2023;B144;;566,50;INV00313;VEND008;SUP009;1 079,24;;566,50;
Invoiced;9231;V058;VOY051;P004;197,84;LSF;01.09.2023;01.09.2023;B081;;637,69;INV001004;VEND010;SUP012;197,84;;637,69;"
"
Invoiced;9543;V058;VOY058;P004;1 149,00;LSF;08.03.2024;08.03.2024;B078;;641,85;INV001053;VEND010;SUP012;1 149,02;;641,85;
Invoiced;9713;V058;VOY059;P004;839,50;LSF;03.05.2024;03.05.2024;B057;;650,94;INV001068;VEND010;SUP012;839,50;;650,94;
Invoiced;5667;V058;VOY002;P004;848,75;LSF;21.01.2020;21.01.2020;B187;;556,49;INV00707;VEND010;SUP012;848,75;;556,49;
Invoiced;5921;V058;VOY008;P004;597,96;LSF;28.04.2020;28.04.2020;B057;;196,30;INV00729;VEND010;SUP012;598,88;;196,30;
Invoiced;5998;V058;VOY009;P004;1 297,20;LSF;06.06.2020;06.06.2020;B081;;286,44;INV00741;VEND010;SUP012;1 297,20;;286,44;
Invoiced;6297;V058;VOY010;P004;799,90;LSF;31.08.2020;31.08.2020;B078;;352,20;INV00767;VEND010;SUP012;799,91;;352,20;
Invoiced;6510;V058;VOY011;P004;1 098,88;LSF;19.11.2020;19.11.2020;B078;;357,95;INV00789;VEND010;SUP012;1 098,88;;357,95;
Invoiced;9083;V058;VOY050;P004;999,41;LSF;10.07.2023;10.07.2023;B078;;582,13;INV00994;VEND010;SUP012;999,41;;582,13;
Invoiced;8420;V058;VOY038;P002;600,30;LSF;25.08.2022;24.09.2022;B113;;732,00;INV00452;VEND021;SUP024;600,30;;732,00;
Invoiced;8481;V058;VOY039;P002;500,00;LSF;06.01.2023;05.02.2023;B137;;619,00;INV00459;VEND021;SUP024;500,44;;619,00;
Lifted;10225;V058;VOY063;P002;0,00;LSF;05.12.2024;04.01.2025;B148;;;INV001130;VEND022;SUP025;;;0,00;
Lifted;9459;V058;VOY058;P002;1 073,40;LSF;04.01.2024;03.02.2024;B042;;560,00;INV00576;VEND037;SUP040;1 073,37;;560,00;
Invoiced;9212;V059;VOY049;P003;1 268,37;LSF;08.08.2023;07.09.2023;B088;;584,55;INV00617;VEND004;SUP003;639,77;;584,55;"OFF SPEC:
BDN 28.7: 597.90 B101
4.8: De-bunker same qtty + 50mt MGO flushed
5.8 Re-supply/BDN: 639,8 
Vsl figure 634,2
BP cover $ 8850"
Invoiced;6784;V059;VOY021;P003;798,88;LSF;26.02.2021;28.03.2021;B052;;489,25;INV00187;VEND008;SUP009;797,97;;489,25;
Invoiced;7197;V059;VOY023;P003;849,53;LSF;18.06.2021;18.07.2021;B211;;518,25;INV00211;VEND008;SUP009;849,53;;518,25;
Invoiced;9744;V059;VOY059;P003;1 200,40;LSF;15.04.2024;15.05.2024;B144;;628,00;INV00342;VEND008;SUP009;1 199,04;;628,00;
Lifted;10246;V059;VOY062;P003;849,60;LSF;28.11.2024;28.12.2024;;;513,50;INV00366;VEND008;SUP009;849,62;;516,25;
Invoiced;9034;V059;VOY048;P002;300,30;LSF;16.06.2023;16.06.2023;B108;;505,00;INV001348;VEND009;SUP010;300,26;;505,00;Engine breakdown due to water in LSGO. VLSFO Alu+Si 78. 26+24m3 water drained. Supplier deducted 6900 only
Invoiced;9294;V059;VOY050;P004;1 198,80;LSF;22.10.2023;22.10.2023;B057;;645,60;INV001017;VEND010;SUP012;1 198,75;;645,60;
Invoiced;9593;V059;VOY058;P004;1 247,10;LSF;07.02.2024;07.02.2024;B078;;615,32;INV001045;VEND010;SUP012;1 247,10;;615,32;Vessels was advised by MPA to move during bunkering. Hence, two deliveries of VLSFO, three BDN's and two invoices
Invoiced;6523;V059;VOY013;P004;798,34;LSF;08.01.2021;08.01.2021;B082;;405,04;INV00802;VEND010;SUP012;798,38;;405,04;
Invoiced;7229;V059;VOY023;P004;297,63;LSF;19.07.2021;19.07.2021;B078;Offspec;540,60;INV00856;VEND010;SUP012;297,63;Flash point;540,60;Flash Point 58. Tank test say 54.
Invoiced;8095;V059;VOY034;P002;700,59;LSF;04.04.2022;04.05.2022;B113;;904,00;INV00443;VEND021;SUP024;700,59;;904,00;
Invoiced;8688;V059;VOY038;P002;1 050,16;LSF;20.01.2023;19.02.2023;B134;;536,00;INV00461;VEND021;SUP024;1 050,16;;536,00;
Invoiced;7509;V059;VOY025;P002;1 000,38;LSF;23.11.2021;23.11.2021;B135;;585,15;INV0061;VEND041;SUP024;1 000,38;;585,15;"WFS as Trader due to Credit limit reached.
"
Invoiced;10246;V059;VOY062;P003;0,00;LSF;28.11.2024;28.12.2024;B018;;;INV001336;VEND025;SUP027;;;0,00;
Invoiced;10365;V059;VOY063;P002;0,00;LSF;03.01.2025;02.02.2025;;Shortage;;INV00584;VEND037;SUP040;;BDN, 199,7 - vessel figure 195,8;0,00;
Invoiced;8425;V059;VOY037;P002;1 100,00;LSF;08.09.2022;08.10.2022;B026;;749,00;INV001273;VEND040;SUP043;1 100,00;;749,00;
Invoiced;7696;V060;VOY031;P004;859,80;LSF;04.12.2021;04.12.2021;B190;;606,00;INV001319;VEND032;SUP007;859,87;;606,00;
Invoiced;7466;V060;VOY028;P004;159,90;LSF;15.09.2021;15.10.2021;B190;;549,00;INV00390;VEND020;SUP007;159,92;;549,00;
Invoiced;8137;V060;VOY037;P004;776,18;LSF;13.05.2022;12.06.2022;B185;;808,00;INV001147;VEND007;SUP008;776,18;;808,00;
Invoiced;6039;V060;VOY010;P003;700,17;LSF;31.05.2020;30.06.2020;B211;;244,25;INV00130;VEND008;SUP009;700,17;;244,25;
Lifted;9242;V060;VOY052;P004;750,50;LSF;10.09.2023;10.09.2023;B081;;634,65;INV001006;VEND010;SUP012;750,53;;634,65;
Lifted;9334;V060;VOY053;P004;585,05;LSF;09.10.2023;09.10.2023;B081;;687,06;INV001014;VEND010;SUP012;585,05;;687,06;
Invoiced;9416;V060;VOY054;P004;549,40;LSF;16.11.2023;16.11.2023;B078;;666,46;INV001021;VEND010;SUP012;549,47;;666,46;
Invoiced;9542;V060;VOY058;P004;758,00;LSF;13.01.2024;13.01.2024;B057;;608,84;INV001035;VEND010;SUP012;758,00;;608,84;
Invoiced;9651;V060;VOY059;P004;758,19;LSF;04.03.2024;04.03.2024;B081;;627,72;INV001052;VEND010;SUP012;758,19;;627,72;
Invoiced;9757;V060;VOY060;P004;559,56;LSF;14.04.2024;14.04.2024;B081;;654,60;INV001064;VEND010;SUP012;559,56;;654,60;
Invoiced;9846;V060;VOY062;P004;558,24;LSF;29.05.2024;29.05.2024;B057;;604,08;INV001078;VEND010;SUP012;558,25;;604,08;
Lifted;9961;V060;VOY063;P004;919,25;LSF;19.07.2024;19.07.2024;B057;;627,34;INV001088;VEND010;SUP012;919,25;;627,34;
Invoiced;10097;V060;VOY066;P004;559,00;LSF;09.09.2024;09.09.2024;B057;;606,25;INV001096;VEND010;SUP012;559,00;;606,25;
Invoiced;10185;V060;VOY067;P004;750,00;LSF;25.10.2024;25.10.2024;B178;;588,04;INV001105;VEND010;SUP012;750,05;;588,04;Flash Point 57. Retested >60
Lifted;10366;V060;VOY069;P004;749,30;LSF;28.12.2024;28.12.2024;B082;;559,94;INV001119;VEND010;SUP012;749,30;;559,94;
Invoiced;6256;V060;VOY012;P004;745,00;LSF;23.08.2020;23.08.2020;B081;;346,79;INV00765;VEND010;SUP012;745,16;;346,79;
Invoiced;6603;V060;VOY015;P004;599,50;LSF;30.12.2020;30.12.2020;B078;;392,60;INV00798;VEND010;SUP012;599,50;;392,60;
Lifted;6815;V060;VOY021;P004;699,30;LSF;18.02.2021;18.02.2021;B081;;497,01;INV00813;VEND010;SUP012;699,30;;497,01;
Invoiced;7055;V060;VOY024;P004;860,00;LSF;29.04.2021;29.04.2021;B078;;514,17;INV00831;VEND010;SUP012;859,30;;514,17;
Invoiced;7230;V060;VOY026;P004;858,50;LSF;30.06.2021;30.06.2021;B057;;546,89;INV00849;VEND010;SUP012;858,50;;546,89;
Invoiced;7372;V060;VOY027;P004;728,70;LSF;14.08.2021;14.08.2021;B049;;527,47;INV00866;VEND010;SUP012;728,74;;527,47;
Invoiced;7517;V060;VOY029;P004;379,00;LSF;28.09.2021;28.09.2021;B057;;552,81;INV00877;VEND010;SUP012;379,00;;552,81;
Invoiced;7935;V060;VOY034;P004;749,20;LSF;02.02.2022;02.02.2022;B081;;683,00;INV00886;VEND010;SUP012;749,20;;683,00;
Invoiced;7974;V060;VOY035;P004;500,20;LSF;14.03.2022;14.03.2022;B078;;808,86;INV00895;VEND010;SUP012;500,24;;808,86;
Invoiced;8482;V060;VOY040;P004;939,13;LSF;24.09.2022;24.09.2022;B078;;717,00;INV00924;VEND010;SUP012;939,13;;717,00;
Invoiced;8731;V060;VOY046;P004;758,70;LSF;15.01.2023;15.01.2023;B078;;611,65;INV00952;VEND010;SUP012;758,70;;611,65;
Invoiced;8842;V060;VOY047;P004;499,75;LSF;03.03.2023;03.03.2023;B082;;612,86;INV00964;VEND010;SUP012;499,75;;612,86;
Invoiced;8970;V060;VOY048;P004;740,83;LSF;07.05.2023;07.05.2023;B081;;599,81;INV00980;VEND010;SUP012;740,83;;599,81;
Invoiced;9046;V060;VOY049;P004;398,47;LSF;08.06.2023;08.06.2023;B082;;565,20;INV00985;VEND010;SUP012;398,47;;565,20;
Invoiced;9185;V060;VOY051;P004;548,90;LSF;18.07.2023;18.07.2023;B078;;580,28;INV00996;VEND010;SUP012;548,96;;580,28;
Invoiced;6369;V060;VOY013;P004;350,11;LSF;02.10.2020;02.10.2020;;;342,00;INV001128;VEND030;SUP032;350,11;;342,00;
Invoiced;8608;V060;VOY042;P001;540,20;LSF;26.11.2022;26.12.2022;B121;;643,00;INV001264;VEND039;SUP042;540,22;;643,00;
Invoiced;7661;V061;VOY029;P004;488,96;LSF;20.12.2021;19.01.2022;B180;Shortage;589,00;INV001137;VEND007;SUP008;498,50;Claims short supplied by 9.545mt;589,00;
Invoiced;9492;V061;VOY053;P004;1 098,70;LSF;24.12.2023;24.12.2023;B078;;580,00;INV001031;VEND010;SUP012;1 098,66;;580,00;
Invoiced;5850;V061;VOY009;P004;999,04;LSF;24.03.2020;24.03.2020;B082;;317,05;INV00720;VEND010;SUP012;1 000,02;;317,05;
Invoiced;7568;V061;VOY028;P004;899,91;LSF;18.10.2021;18.10.2021;B081;;597,00;INV00882;VEND010;SUP012;899,91;;597,00;
Invoiced;8707;V061;VOY040;P004;609,50;LSF;24.12.2022;24.12.2022;B081;;578,98;INV00948;VEND010;SUP012;609,77;;578,98;
Invoiced;8776;V061;VOY046;P004;436,47;LSF;30.01.2023;30.01.2023;B078;;670,85;INV00954;VEND010;SUP012;436,47;;670,85;
Invoiced;6567;V061;VOY013;P001;1 066,20;LSF;12.12.2020;11.01.2021;B023;Shortage;388,00;INV00684;VEND015;SUP019;1 096,75;Short lifted by 30.5mt, trader compensated 15mt;388,00;
Invoiced;9220;V061;VOY050;P002;930,30;LSF;23.08.2023;23.08.2023;B086;;625,00;INV001378;VEND016;SUP020;930,30;;625,00;
Invoiced;7864;V061;VOY029;P003;190,62;LSF;24.01.2022;24.01.2022;B200;;650,00;INV0085;VEND018;SUP022;190,62;;650,00;
Invoiced;8359;V061;VOY039;P002;688,54;LSF;15.09.2022;15.10.2022;B107;;689,00;INV00533;VEND037;SUP040;700,11;;689,00;Short lift 11,567mt
Invoiced;8606;V061;VOY040;P001;929,45;LSF;23.11.2022;23.12.2022;B121;;661,22;INV001263;VEND039;SUP042;929,46;;661,22;
Invoiced;7145;V061;VOY025;P002;742,15;LSF;26.05.2021;26.05.2021;B041;;464,00;INV001237;VEND017;SUP043;746,07;;464,00;"Agreed to a 50/50 split.
Shortlift 7.854 mt VLSFO. B035 405!
Bolivar Roads. No berths in Hou planned."
