purchase_status,requirement_id,vessel,voyage_no,port,fuel_type,delivery_date,delivery_month,delivery_year,vendor,supplier,ordered_qty,invoiced_qty,effective_qty,order_price,invoice_price,effective_price,cost_value
Invoiced,8303,V055,VOY037,P003,LSF,2022-07-09,2022-07,2022,VEND004,SUP003,1180.96,1180.96,1180.96,880.0,880.0,880.0,1039244.8
Invoiced,8629,V055,VOY040,P003,LSF,2022-12-04,2022-12,2022,VEND004,SUP003,1070.64,1070.64,1070.64,558.0,558.0,558.0,597417.1200000001
Invoiced,9332,V055,VOY050,P003,LSF,2023-11-06,2023-11,2023,VEND004,SUP003,1003.7,1003.79,1003.79,582.5,582.5,582.5,584707.6749999999
Invoiced,10051,V055,VOY062,P003,LSF,2024-09-07,2024-09,2024,VEND004,SUP003,1036.7,1049.68,1049.68,600.0,493.75,493.75,518279.50000000006
Invoiced,6941,V055,VOY022,P003,LSF,2021-04-10,2021-04,2021,VEND008,SUP009,999.42,999.42,999.42,462.75,462.75,462.75,462481.605
Invoiced,7148,V055,VOY024,P003,LSF,2021-06-22,2021-06,2021,VEND008,SUP009,750.05,750.05,750.05,525.25,525.25,525.25,393963.76249999995
Invoiced,7438,V055,VOY026,P003,LSF,2021-09-25,2021-09,2021,VEND008,SUP009,1099.2,1099.17,1099.17,545.25,545.25,545.25,599322.4425
Invoiced,8005,V055,VOY035,P003,LSF,2022-04-04,2022-04,2022,VEND008,SUP009,1050.67,1050.67,1050.67,842.5,842.5,842.5,885189.4750000001
Invoiced,9617,V055,VOY058,P003,LSF,2024-02-21,2024-02,2024,VEND008,SUP009,699.4,699.41,699.41,589.5,589.5,589.5,412302.195
Invoiced,5851,V055,VOY008,P004,LSF,2020-03-22,2020-03,2020,VEND010,SUP012,1198.89,1198.89,1198.89,291.58,291.58,291.58,349572.3462
Invoiced,6063,V055,VOY010,P004,LSF,2020-06-14,2020-06,2020,VEND010,SUP012,1199.7,1199.74,1199.74,309.76,309.76,309.76,371631.4624
Invoiced,6799,V055,VOY021,P004,LSF,2021-02-20,2021-02,2021,VEND010,SUP012,999.97,999.97,999.97,497.01,497.01,497.01,496995.0897
Invoiced,8721,V055,VOY040,P004,LSF,2023-01-04,2023-01,2023,VEND010,SUP012,598.8,598.78,598.78,596.96,596.96,596.96,357447.7088
Invoiced,7722,V055,VOY028,P003,LSF,2021-12-21,2021-12,2021,VEND018,SUP022,1083.3,1086.21,1086.21,536.0,536.0,536.0,582208.56
Invoiced,9957,V055,VOY061,P002,LSF,2024-07-26,2024-07,2024,VEND021,SUP024,300.3,300.26,300.26,595.0,595.0,595.0,178654.69999999998
Invoiced,9228,V055,VOY049,P002,LSF,2023-09-20,2023-09,2023,VEND021,SUP024,200.0,200.03,200.03,635.0,635.0,635.0,127019.05
Invoiced,9681,V055,VOY059,P002,LSF,2024-04-02,2024-04,2024,VEND031,SUP033,550.0,550.0,550.0,643.0,643.0,643.0,353650.0
Invoiced,8861,V055,VOY047,P002,LSF,2023-03-28,2023-03,2023,VEND037,SUP040,897.62,897.65,897.65,605.0,605.0,605.0,543078.25
Invoiced,8521,V055,VOY039,P002,LSF,2022-10-29,2022-10,2022,VEND040,SUP043,499.7,499.68,499.68,629.0,629.0,629.0,314298.72000000003
Invoiced,9064,V056,VOY050,P003,LSF,2023-07-01,2023-07,2023,VEND004,SUP003,1000.3,1000.29,1000.29,533.25,533.25,533.25,533404.6425
Invoiced,9322,V056,VOY052,P003,LSF,2023-09-30,2023-09,2023,VEND004,SUP003,600.5,600.78,600.78,607.75,607.75,607.75,365124.045
Invoiced,7650,V056,VOY025,P004,LSF,2021-12-12,2021-12,2021,VEND007,SUP008,698.13,698.13,698.13,606.32,606.3,606.3,423276.219
Invoiced,5711,V056,VOY001,P003,LSF,2020-01-16,2020-01,2020,VEND008,SUP009,850.6,850.64,850.64,541.5,541.5,541.5,460621.56
Invoiced,5920,V056,VOY010,P003,LSF,2020-04-24,2020-04,2020,VEND008,SUP009,899.8,899.82,899.82,165.0,165.0,165.0,148470.30000000002
Invoiced,6161,V056,VOY012,P003,LSF,2020-07-30,2020-07,2020,VEND008,SUP009,1049.4,1049.44,1049.44,304.5,304.5,304.5,319554.48000000004
Invoiced,6418,V056,VOY014,P003,LSF,2020-10-24,2020-10,2020,VEND008,SUP009,599.8,599.82,599.82,319.75,319.75,319.75,191792.445
Invoiced,6795,V056,VOY021,P003,LSF,2021-02-17,2021-02,2021,VEND008,SUP009,999.5,999.56,999.56,477.75,477.75,477.75,477539.79
Invoiced,8086,V056,VOY034,P003,LSF,2022-04-16,2022-04,2022,VEND008,SUP009,1049.0,1048.98,1048.98,819.25,819.25,819.25,859376.865
Invoiced,8689,V056,VOY046,P003,LSF,2023-01-09,2023-01,2023,VEND008,SUP009,1100.0,1099.26,1099.26,532.5,532.5,532.5,585355.95
Invoiced,8875,V056,VOY048,P003,LSF,2023-04-03,2023-04,2023,VEND008,SUP009,700.74,699.65,699.65,585.5,585.5,585.5,409645.075
Lifted,9423,V056,VOY054,P003,LSF,2024-01-07,2024-01,2024,VEND008,SUP009,1003.8,1003.84,1003.84,558.5,558.5,558.5,560644.64
Lifted,9833,V056,VOY059,P003,LSF,2024-05-26,2024-05,2024,VEND008,SUP009,450.3,449.82,449.82,555.0,555.0,555.0,249650.1
Lifted,10330,V056,VOY064,P003,LSF,2025-01-04,2025-01,2025,VEND008,SUP009,300.0,299.62,299.62,518.75,546.5,546.5,163742.33000000002
Invoiced,8610,V056,VOY038,P002,LSF,2022-12-03,2022-12,2022,VEND009,SUP010,449.8,449.8,449.8,565.0,565.0,565.0,254137.0
Invoiced,6894,V056,VOY021,P004,LSF,2021-03-20,2021-03,2021,VEND010,SUP012,898.4,898.36,898.36,511.99,511.99,511.99,459951.33640000003
Invoiced,7491,V056,VOY024,P004,LSF,2021-09-25,2021-09,2021,VEND010,SUP012,999.1,999.12,999.12,553.61,553.61,553.61,553122.8232
Invoiced,7828,V056,VOY034,P004,LSF,2022-02-24,2022-02,2022,VEND010,SUP012,698.57,698.57,698.57,714.0,714.0,714.0,498778.98000000004
Invoiced,8308,V056,VOY036,P004,LSF,2022-07-29,2022-07,2022,VEND010,SUP012,499.7,499.66,499.66,1133.0,1133.0,1133.0,566114.78
Invoiced,9254,V056,VOY052,P003,LSF,2023-10-05,2023-10,2023,VEND032,SUP013,350.0,352.18,352.18,831.0,831.0,831.0,292661.58
Invoiced,7118,V056,VOY023,P002,LSF,2021-06-11,2021-06,2021,VEND021,SUP024,900.0,900.07,900.07,507.0,507.0,507.0,456335.49000000005
Invoiced,8231,V056,VOY035,P004,LSF,2022-06-10,2022-06,2022,VEND035,SUP038,694.7,694.67,694.67,905.0,905.0,905.0,628676.35
Invoiced,9320,V057,VOY049,P003,LSF,2023-09-30,2023-09,2023,VEND004,SUP003,899.7,899.68,899.68,607.75,607.75,607.75,546780.52
Invoiced,10052,V057,VOY060,P003,LSF,2024-08-31,2024-08,2024,VEND004,SUP003,499.48,499.48,499.48,545.5,550.5,550.5,274963.74
Invoiced,10098,V057,VOY061,P003,LSF,2024-09-27,2024-09,2024,VEND004,SUP003,700.4,700.45,700.45,518.0,518.0,518.0,362833.10000000003
Invoiced,6542,V057,VOY012,P003,LSF,2020-11-29,2020-11,2020,VEND008,SUP009,750.19,750.19,750.19,358.75,358.75,358.75,269130.66250000003
Invoiced,7063,V057,VOY022,P003,LSF,2021-05-21,2021-05,2021,VEND008,SUP009,1099.22,1099.22,1099.22,474.0,474.0,474.0,521030.28
Invoiced,8208,V057,VOY035,P003,LSF,2022-05-26,2022-05,2022,VEND008,SUP009,779.8,779.77,779.77,836.0,836.0,836.0,651887.72
Invoiced,8456,V057,VOY037,P003,LSF,2022-09-22,2022-09,2022,VEND008,SUP009,750.1,750.1,750.1,645.0,645.0,645.0,483814.5
Invoiced,8839,V057,VOY047,P003,LSF,2023-03-17,2023-03,2023,VEND008,SUP009,798.92,798.0,798.0,522.0,522.0,522.0,416556.0
Lifted,9151,V057,VOY049,P004,LSF,2023-08-16,2023-08,2023,VEND010,SUP012,798.0,798.0,798.0,646.31,646.31,646.31,515755.37999999995
Invoiced,9610,V057,VOY058,P004,LSF,2024-02-19,2024-02,2024,VEND010,SUP012,1098.4,1098.39,1098.39,605.74,605.74,605.74,665338.7586000001
Invoiced,9932,V057,VOY060,P004,LSF,2024-07-08,2024-07,2024,VEND010,SUP012,1097.75,1097.75,1097.75,633.82,633.82,633.82,695775.905
Invoiced,6385,V057,VOY012,P004,LSF,2020-10-18,2020-10,2020,VEND010,SUP012,999.0,999.0,999.0,334.18,334.18,334.18,333845.82
Invoiced,6845,V057,VOY021,P004,LSF,2021-03-21,2021-03,2021,VEND010,SUP012,619.33,619.33,619.33,505.13,505.13,505.13,312842.1629
Invoiced,6597,V057,VOY013,P004,LSF,2021-01-19,2021-01,2021,VEND010,SUP012,1099.59,1099.6,1099.6,411.56,411.56,411.56,452551.376
Invoiced,7218,V057,VOY022,P004,LSF,2021-07-12,2021-07,2021,VEND010,SUP012,649.67,649.67,649.67,548.54,548.54,548.54,356369.98179999995
Invoiced,7978,V057,VOY034,P004,LSF,2022-04-02,2022-04,2022,VEND010,SUP012,1098.14,1098.14,1098.14,940.0,940.0,940.0,1032251.6000000001
Invoiced,8562,V057,VOY038,P004,LSF,2022-11-28,2022-11,2022,VEND010,SUP012,798.9,798.96,798.96,635.25,635.25,635.25,507539.34
Invoiced,8719,V057,VOY046,P001,LSF,2023-01-13,2023-01,2023,VEND014,SUP018,799.8,799.79,799.79,613.0,613.0,613.0,490271.26999999996
Invoiced,8978,V057,VOY048,P002,LSF,2023-05-09,2023-05,2023,VEND021,SUP024,600.74,600.74,600.74,536.0,536.0,536.0,321996.64
Invoiced,9736,V057,VOY058,P002,LSF,2024-04-11,2024-04,2024,VEND031,SUP033,1033.3,1033.3,1033.3,654.0,654.0,654.0,675778.2
Invoiced,9480,V057,VOY051,P001,LSF,2023-12-15,2023-12,2023,VEND039,SUP042,685.42,685.42,685.42,661.0,661.0,661.0,453062.62
Invoiced,7586,V057,VOY024,P002,LSF,2021-10-30,2021-10,2021,VEND040,SUP043,900.21,900.21,900.21,596.0,596.0,596.0,536525.16
Invoiced,8962,V058,VOY049,P003,LSF,2023-05-08,2023-05,2023,VEND004,SUP003,845.3,845.29,845.29,507.75,507.75,507.75,429195.9975
Invoiced,9918,V058,VOY060,P003,LSF,2024-07-10,2024-07,2024,VEND004,SUP003,1104.07,1104.07,1104.07,579.75,579.75,579.75,640084.5825
Invoiced,5808,V058,VOY002,P003,LSF,2020-03-06,2020-03,2020,VEND008,SUP009,799.9,799.9,799.9,372.25,372.25,372.25,297762.77499999997
Invoiced,6189,V058,VOY010,P003,LSF,2020-07-27,2020-07,2020,VEND008,SUP009,700.0,700.08,700.08,317.25,317.25,317.25,222100.38
Invoiced,6675,V058,VOY021,P003,LSF,2021-01-22,2021-01,2021,VEND008,SUP009,949.68,949.68,949.68,419.25,419.25,419.25,398153.33999999997
Invoiced,6968,V058,VOY023,P003,LSF,2021-04-22,2021-04,2021,VEND008,SUP009,886.5,899.34,899.34,474.0,474.0,474.0,426287.16000000003
Invoiced,7221,V058,VOY025,P003,LSF,2021-07-24,2021-07,2021,VEND008,SUP009,1099.7,1099.65,1099.65,522.0,522.0,522.0,574017.3
Invoiced,7526,V058,VOY027,P003,LSF,2021-10-30,2021-10,2021,VEND008,SUP009,1100.0,1099.8,1099.8,583.25,583.25,583.25,641458.35
Invoiced,7862,V058,VOY034,P003,LSF,2022-01-28,2022-01,2022,VEND008,SUP009,1050.6,1050.6,1050.6,656.0,656.0,656.0,689193.6
Invoiced,8080,V058,VOY035,P003,LSF,2022-04-22,2022-04,2022,VEND008,SUP009,1250.0,1249.8,1249.8,790.25,790.25,790.25,987654.45
Invoiced,8792,V058,VOY047,P003,LSF,2023-02-21,2023-02,2023,VEND008,SUP009,1079.2,1079.24,1079.24,566.5,566.5,566.5,611389.46
Invoiced,9231,V058,VOY051,P004,LSF,2023-09-01,2023-09,2023,VEND010,SUP012,197.84,197.84,197.84,637.69,637.69,637.69,126160.5896
Invoiced,9543,V058,VOY058,P004,LSF,2024-03-08,2024-03,2024,VEND010,SUP012,1149.0,1149.02,1149.02,641.85,641.85,641.85,737498.487
Invoiced,9713,V058,VOY059,P004,LSF,2024-05-03,2024-05,2024,VEND010,SUP012,839.5,839.5,839.5,650.94,650.94,650.94,546464.13
Invoiced,5667,V058,VOY002,P004,LSF,2020-01-21,2020-01,2020,VEND010,SUP012,848.75,848.75,848.75,556.49,556.49,556.49,472320.8875
Invoiced,5921,V058,VOY008,P004,LSF,2020-04-28,2020-04,2020,VEND010,SUP012,597.96,598.88,598.88,196.3,196.3,196.3,117560.144
Invoiced,5998,V058,VOY009,P004,LSF,2020-06-06,2020-06,2020,VEND010,SUP012,1297.2,1297.2,1297.2,286.44,286.44,286.44,371569.968
Invoiced,6297,V058,VOY010,P004,LSF,2020-08-31,2020-08,2020,VEND010,SUP012,799.9,799.91,799.91,352.2,352.2,352.2,281728.30199999997
Invoiced,6510,V058,VOY011,P004,LSF,2020-11-19,2020-11,2020,VEND010,SUP012,1098.88,1098.88,1098.88,357.95,357.95,357.95,393344.096
Invoiced,9083,V058,VOY050,P004,LSF,2023-07-10,2023-07,2023,VEND010,SUP012,999.41,999.41,999.41,582.13,582.13,582.13,581786.5433
Invoiced,8420,V058,VOY038,P002,LSF,2022-08-25,2022-08,2022,VEND021,SUP024,600.3,600.3,600.3,732.0,732.0,732.0,439419.6
Invoiced,8481,V058,VOY039,P002,LSF,2023-01-06,2023-01,2023,VEND021,SUP024,500.0,500.44,500.44,619.0,619.0,619.0,309772.36
Lifted,9459,V058,VOY058,P002,LSF,2024-01-04,2024-01,2024,VEND037,SUP040,1073.4,1073.37,1073.37,560.0,560.0,560.0,601087.2
Invoiced,9212,V059,VOY049,P003,LSF,2023-08-08,2023-08,2023,VEND004,SUP003,1268.37,639.77,639.77,584.55,584.55,584.55,373977.5535
Invoiced,6784,V059,VOY021,P003,LSF,2021-02-26,2021-02,2021,VEND008,SUP009,798.88,797.97,797.97,489.25,489.25,489.25,390406.8225
Invoiced,7197,V059,VOY023,P003,LSF,2021-06-18,2021-06,2021,VEND008,SUP009,849.53,849.53,849.53,518.25,518.25,518.25,440268.9225
Invoiced,9744,V059,VOY059,P003,LSF,2024-04-15,2024-04,2024,VEND008,SUP009,1200.4,1199.04,1199.04,628.0,628.0,628.0,752997.12
Lifted,10246,V059,VOY062,P003,LSF,2024-11-28,2024-11,2024,VEND008,SUP009,849.6,849.62,849.62,516.25,513.5,513.5,436279.87
Invoiced,9034,V059,VOY048,P002,LSF,2023-06-16,2023-06,2023,VEND009,SUP010,300.3,300.26,300.26,505.0,505.0,505.0,151631.3
Invoiced,9294,V059,VOY050,P004,LSF,2023-10-22,2023-10,2023,VEND010,SUP012,1198.8,1198.75,1198.75,645.6,645.6,645.6,773913.0
Invoiced,9593,V059,VOY058,P004,LSF,2024-02-07,2024-02,2024,VEND010,SUP012,1247.1,1247.1,1247.1,615.32,615.32,615.32,767365.572
Invoiced,6523,V059,VOY013,P004,LSF,2021-01-08,2021-01,2021,VEND010,SUP012,798.34,798.38,798.38,405.04,405.04,405.04,323375.83520000003
Invoiced,7229,V059,VOY023,P004,LSF,2021-07-19,2021-07,2021,VEND010,SUP012,297.63,297.63,297.63,540.6,540.6,540.6,160898.778
Invoiced,8095,V059,VOY034,P002,LSF,2022-04-04,2022-04,2022,VEND021,SUP024,700.59,700.59,700.59,904.0,904.0,904.0,633333.36
Invoiced,8688,V059,VOY038,P002,LSF,2023-01-20,2023-01,2023,VEND021,SUP024,1050.16,1050.16,1050.16,536.0,536.0,536.0,562885.76
Invoiced,7509,V059,VOY025,P002,LSF,2021-11-23,2021-11,2021,VEND041,SUP024,1000.38,1000.38,1000.38,585.15,585.15,585.15,585372.357
Invoiced,8425,V059,VOY037,P002,LSF,2022-09-08,2022-09,2022,VEND040,SUP043,1100.0,1100.0,1100.0,749.0,749.0,749.0,823900.0
Invoiced,7696,V060,VOY031,P004,LSF,2021-12-04,2021-12,2021,VEND032,SUP007,859.8,859.87,859.87,606.0,606.0,606.0,521081.22000000003
Invoiced,7466,V060,VOY028,P004,LSF,2021-09-15,2021-09,2021,VEND020,SUP007,159.9,159.92,159.92,549.0,549.0,549.0,87796.07999999999
Invoiced,8137,V060,VOY037,P004,LSF,2022-05-13,2022-05,2022,VEND007,SUP008,776.18,776.18,776.18,808.0,808.0,808.0,627153.44
Invoiced,6039,V060,VOY010,P003,LSF,2020-05-31,2020-05,2020,VEND008,SUP009,700.17,700.17,700.17,244.25,244.25,244.25,171016.5225
Lifted,9242,V060,VOY052,P004,LSF,2023-09-10,2023-09,2023,VEND010,SUP012,750.5,750.53,750.53,634.65,634.65,634.65,476323.86449999997
Lifted,9334,V060,VOY053,P004,LSF,2023-10-09,2023-10,2023,VEND010,SUP012,585.05,585.05,585.05,687.06,687.06,687.06,401964.4529999999
Invoiced,9416,V060,VOY054,P004,LSF,2023-11-16,2023-11,2023,VEND010,SUP012,549.4,549.47,549.47,666.46,666.46,666.46,366199.7762
Invoiced,9542,V060,VOY058,P004,LSF,2024-01-13,2024-01,2024,VEND010,SUP012,758.0,758.0,758.0,608.84,608.84,608.84,461500.72000000003
Invoiced,9651,V060,VOY059,P004,LSF,2024-03-04,2024-03,2024,VEND010,SUP012,758.19,758.19,758.19,627.72,627.72,627.72,475931.02680000005
Invoiced,9757,V060,VOY060,P004,LSF,2024-04-14,2024-04,2024,VEND010,SUP012,559.56,559.56,559.56,654.6,654.6,654.6,366287.97599999997
Invoiced,9846,V060,VOY062,P004,LSF,2024-05-29,2024-05,2024,VEND010,SUP012,558.24,558.25,558.25,604.08,604.08,604.08,337227.66000000003
Lifted,9961,V060,VOY063,P004,LSF,2024-07-19,2024-07,2024,VEND010,SUP012,919.25,919.25,919.25,627.34,627.34,627.34,576682.295
Invoiced,10097,V060,VOY066,P004,LSF,2024-09-09,2024-09,2024,VEND010,SUP012,559.0,559.0,559.0,606.25,606.25,606.25,338893.75
Invoiced,10185,V060,VOY067,P004,LSF,2024-10-25,2024-10,2024,VEND010,SUP012,750.0,750.05,750.05,588.04,588.04,588.04,441059.40199999994
Lifted,10366,V060,VOY069,P004,LSF,2024-12-28,2024-12,2024,VEND010,SUP012,749.3,749.3,749.3,559.94,559.94,559.94,419563.042
Invoiced,6256,V060,VOY012,P004,LSF,2020-08-23,2020-08,2020,VEND010,SUP012,745.0,745.16,745.16,346.79,346.79,346.79,258414.0364
Invoiced,6603,V060,VOY015,P004,LSF,2020-12-30,2020-12,2020,VEND010,SUP012,599.5,599.5,599.5,392.6,392.6,392.6,235363.7
Lifted,6815,V060,VOY021,P004,LSF,2021-02-18,2021-02,2021,VEND010,SUP012,699.3,699.3,699.3,497.01,497.01,497.01,347559.093
Invoiced,7055,V060,VOY024,P004,LSF,2021-04-29,2021-04,2021,VEND010,SUP012,860.0,859.3,859.3,514.17,514.17,514.17,441826.28099999996
Invoiced,7230,V060,VOY026,P004,LSF,2021-06-30,2021-06,2021,VEND010,SUP012,858.5,858.5,858.5,546.89,546.89,546.89,469505.065
Invoiced,7372,V060,VOY027,P004,LSF,2021-08-14,2021-08,2021,VEND010,SUP012,728.7,728.74,728.74,527.47,527.47,527.47,384388.4878
Invoiced,7517,V060,VOY029,P004,LSF,2021-09-28,2021-09,2021,VEND010,SUP012,379.0,379.0,379.0,552.81,552.81,552.81,209514.99
Invoiced,7935,V060,VOY034,P004,LSF,2022-02-02,2022-02,2022,VEND010,SUP012,749.2,749.2,749.2,683.0,683.0,683.0,511703.60000000003
Invoiced,7974,V060,VOY035,P004,LSF,2022-03-14,2022-03,2022,VEND010,SUP012,500.2,500.24,500.24,808.86,808.86,808.86,404624.1264
Invoiced,8482,V060,VOY040,P004,LSF,2022-09-24,2022-09,2022,VEND010,SUP012,939.13,939.13,939.13,717.0,717.0,717.0,673356.21
Invoiced,8731,V060,VOY046,P004,LSF,2023-01-15,2023-01,2023,VEND010,SUP012,758.7,758.7,758.7,611.65,611.65,611.65,464058.85500000004
Invoiced,8842,V060,VOY047,P004,LSF,2023-03-03,2023-03,2023,VEND010,SUP012,499.75,499.75,499.75,612.86,612.86,612.86,306276.78500000003
Invoiced,8970,V060,VOY048,P004,LSF,2023-05-07,2023-05,2023,VEND010,SUP012,740.83,740.83,740.83,599.81,599.81,599.81,444357.2423
Invoiced,9046,V060,VOY049,P004,LSF,2023-06-08,2023-06,2023,VEND010,SUP012,398.47,398.47,398.47,565.2,565.2,565.2,225215.24400000004
Invoiced,9185,V060,VOY051,P004,LSF,2023-07-18,2023-07,2023,VEND010,SUP012,548.9,548.96,548.96,580.28,580.28,580.28,318550.5088
Invoiced,6369,V060,VOY013,P004,LSF,2020-10-02,2020-10,2020,VEND030,SUP032,350.11,350.11,350.11,342.0,342.0,342.0,119737.62000000001
Invoiced,8608,V060,VOY042,P001,LSF,2022-11-26,2022-11,2022,VEND039,SUP042,540.2,540.22,540.22,643.0,643.0,643.0,347361.46
Invoiced,7661,V061,VOY029,P004,LSF,2021-12-20,2021-12,2021,VEND007,SUP008,488.96,498.5,498.5,589.0,589.0,589.0,293616.5
Invoiced,9492,V061,VOY053,P004,LSF,2023-12-24,2023-12,2023,VEND010,SUP012,1098.7,1098.66,1098.66,580.0,580.0,580.0,637222.8
Invoiced,5850,V061,VOY009,P004,LSF,2020-03-24,2020-03,2020,VEND010,SUP012,999.04,1000.02,1000.02,317.05,317.05,317.05,317056.341
Invoiced,7568,V061,VOY028,P004,LSF,2021-10-18,2021-10,2021,VEND010,SUP012,899.91,899.91,899.91,597.0,597.0,597.0,537246.27
Invoiced,8707,V061,VOY040,P004,LSF,2022-12-24,2022-12,2022,VEND010,SUP012,609.5,609.77,609.77,578.98,578.98,578.98,353044.6346
Invoiced,8776,V061,VOY046,P004,LSF,2023-01-30,2023-01,2023,VEND010,SUP012,436.47,436.47,436.47,670.85,670.85,670.85,292805.8995
Invoiced,6567,V061,VOY013,P001,LSF,2020-12-12,2020-12,2020,VEND015,SUP019,1066.2,1096.75,1096.75,388.0,388.0,388.0,425539.0
Invoiced,9220,V061,VOY050,P002,LSF,2023-08-23,2023-08,2023,VEND016,SUP020,930.3,930.3,930.3,625.0,625.0,625.0,581437.5
Invoiced,7864,V061,VOY029,P003,LSF,2022-01-24,2022-01,2022,VEND018,SUP022,190.62,190.62,190.62,650.0,650.0,650.0,123903.0
Invoiced,8359,V061,VOY039,P002,LSF,2022-09-15,2022-09,2022,VEND037,SUP040,688.54,700.11,700.11,689.0,689.0,689.0,482375.79000000004
Invoiced,8606,V061,VOY040,P001,LSF,2022-11-23,2022-11,2022,VEND039,SUP042,929.45,929.46,929.46,661.22,661.22,661.22,614577.5412000001
Invoiced,7145,V061,VOY025,P002,LSF,2021-05-26,2021-05,2021,VEND017,SUP043,742.15,746.07,746.07,464.0,464.0,464.0,346176.48000000004
Invoiced,8241,V061,VOY037,P002,LSF,2022-05-29,2022-05,2022,VEND040,SUP043,539.88,539.88,539.88,864.0,864.0,864.0,466456.32
Invoiced,10387,V061,VOY070,P002,LSF,2025-01-29,2025-01,2025,VEND040,SUP043,921.14,950.3,950.3,593.0,593.0,593.0,563527.9
Invoiced,7195,V062,VOY024,P002,LSF,2021-06-21,2021-06,2021,VEND005,SUP004,506.27,506.27,506.27,503.0,503.0,503.0,254653.81
Invoiced,8283,V062,VOY038,P004,LSF,2022-06-15,2022-06,2022,VEND032,SUP007,599.28,599.28,599.28,1129.0,1129.0,1129.0,676587.12
Invoiced,7975,V062,VOY034,P003,LSF,2022-02-28,2022-02,2022,VEND008,SUP009,1100.0,1100.61,1100.61,717.0,717.0,717.0,789137.3699999999
Invoiced,8419,V062,VOY038,P003,LSF,2022-08-11,2022-08,2022,VEND008,SUP009,350.0,350.32,350.32,753.0,753.0,753.0,263790.96
Invoiced,10279,V062,VOY064,P004,LSF,2025-01-08,2025-01,2025,VEND010,SUP012,1066.8,1066.8,1066.8,559.94,559.94,559.94,597343.9920000001
Invoiced,8009,V062,VOY035,P004,LSF,2022-04-02,2022-04,2022,VEND010,SUP012,417.9,417.87,417.87,878.0,878.0,878.0,366889.86
Invoiced,8837,V062,VOY046,P004,LSF,2023-02-23,2023-02,2023,VEND010,SUP012,600.18,600.18,600.18,643.27,643.27,643.27,386077.78859999997
Invoiced,8892,V062,VOY047,P004,LSF,2023-03-26,2023-03,2023,VEND010,SUP012,499.5,499.5,499.5,586.99,586.99,586.99,293201.505
Invoiced,8711,V062,VOY042,P001,LSF,2023-01-03,2023-01,2023,VEND014,SUP018,899.72,899.72,899.72,595.0,595.0,595.0,535333.4
Invoiced,8998,V062,VOY047,P003,LSF,2023-05-14,2023-05,2023,VEND018,SUP022,377.56,377.56,377.56,539.0,539.0,539.0,203504.84
Invoiced,9276,V062,VOY051,P001,LSF,2023-10-12,2023-10,2023,VEND026,SUP028,390.8,390.8,390.8,662.0,662.0,662.0,258709.6
Lifted,9638,V062,VOY058,P004,LSF,2024-02-16,2024-02,2024,VEND032,SUP032,149.0,149.5,149.5,670.0,670.0,670.0,100165.0
Invoiced,10096,V062,VOY062,P002,LSF,2024-09-14,2024-09,2024,VEND036,SUP039,485.2,485.15,485.15,556.0,556.0,556.0,269743.39999999997
Lifted,10141,V062,VOY063,P002,LSF,2024-10-23,2024-10,2024,VEND036,SUP039,921.4,921.44,921.44,577.0,577.0,577.0,531670.88
Invoiced,8542,V062,VOY042,P002,LSF,2022-11-01,2022-11,2022,VEND037,SUP040,600.06,600.06,600.06,632.0,632.0,632.0,379237.92
Invoiced,7091,V062,VOY022,P002,LSF,2021-05-05,2021-05,2021,VEND040,SUP043,700.0,700.0,700.0,485.0,485.0,485.0,339500.0
Invoiced,8591,V063,VOY038,P003,LSF,2022-11-05,2022-11,2022,VEND004,SUP003,859.33,870.58,870.58,612.75,612.75,612.75,533447.895
Lifted,9230,V063,VOY048,P002,LSF,2023-09-10,2023-09,2023,VEND005,SUP004,599.8,599.8,599.8,615.0,615.0,615.0,368877.0
Invoiced,8488,V063,VOY038,P004,LSF,2022-10-02,2022-10,2022,VEND007,SUP008,848.94,848.94,848.94,699.0,699.0,699.0,593409.06
Invoiced,5785,V063,VOY008,P003,LSF,2020-02-20,2020-02,2020,VEND008,SUP009,300.0,299.98,299.98,486.25,486.25,486.25,145865.27500000002
Invoiced,6129,V063,VOY012,P003,LSF,2020-07-26,2020-07,2020,VEND008,SUP009,699.51,699.51,699.51,322.0,322.0,322.0,225242.22
Invoiced,7249,V063,VOY023,P003,LSF,2021-07-14,2021-07,2021,VEND008,SUP009,750.0,749.48,749.48,546.75,546.75,546.75,409778.19
Lifted,10119,V063,VOY060,P003,LSF,2024-10-20,2024-10,2024,VEND008,SUP009,300.0,299.66,299.66,541.75,541.75,541.75,162340.80500000002
Invoiced,8063,V063,VOY035,P002,LSF,2022-04-11,2022-04,2022,VEND009,SUP010,1026.39,1050.18,1050.18,933.0,933.0,933.0,979817.9400000001
Lifted,9806,V063,VOY059,P004,LSF,2024-05-10,2024-05,2024,VEND010,SUP012,397.09,397.09,397.09,627.91,627.91,627.91,249336.78189999997
Invoiced,6257,V063,VOY012,P004,LSF,2020-09-15,2020-09,2020,VEND010,SUP012,900.97,900.79,900.79,350.38,350.38,350.38,315618.8002
Invoiced,6445,V063,VOY014,P004,LSF,2020-12-01,2020-12,2020,VEND010,SUP012,596.7,599.0,599.0,370.03,370.03,370.03,221647.96999999997
Invoiced,7136,V063,VOY023,P004,LSF,2021-06-01,2021-06,2021,VEND010,SUP012,698.44,698.44,698.44,486.57,486.57,486.57,339839.95080000005
